,date,date1,Borough,code,Retail,Grocery,Parks,Transit,Workplace,Residential
22800,2020-11-24,44159,Brent,E09000005,-46,-7,70,-44,-44,17
22801,2020-11-24,44159,Westminster,E09000033,-85,-45,-52,-73,-63,24
22802,2020-11-24,44159,Lambeth,E09000022,-60,-14,16,-64,-54,24
22803,2020-11-23,44158,Merton,E09000024,-52,-14,15,-48,-51,19
22804,2020-11-23,44158,Bromley,E09000006,-47,-14,19,-46,-52,20
22805,2020-11-23,44158,Haringey,E09000014,-46,-15,34,-51,-53,19
22806,2020-11-23,44158,Harrow,E09000015,-44,-7,55,-45,-42,18
22807,2020-11-23,44158,Hammersmith and Fulham,E09000013,-67,-28,16,-53,-61,24
22808,2020-11-23,44158,Westminster,E09000033,-85,-43,-53,-73,-64,24
22809,2020-11-23,44158,Camden,E09000007,-78,-39,4,-72,-62,24
22810,2020-11-23,44158,Enfield,E09000010,-37,-6,30,-43,-41,15
22811,2020-11-23,44158,Lambeth,E09000022,-58,-16,10,-64,-55,23
22812,2020-11-23,44158,Barking and Dagenham,E09000002,-34,-7,33,-36,-36,13
22813,2020-11-23,44158,City of London,E09000001,-89,-74,-85,-80,-65,
22814,2020-11-23,44158,Islington,E09000019,-71,-24,18,-65,-65,26
22815,2020-11-23,44158,Bexley,E09000004,-43,-8,31,-49,-47,17
22816,2020-11-23,44158,Lewisham,E09000023,-39,-8,48,-50,-55,21
22817,2020-11-23,44158,Richmond upon Thames,E09000027,-51,-7,35,-54,-59,22
22818,2020-11-23,44158,Greenwich,E09000011,-47,-8,13,-43,-52,19
22819,2020-11-23,44158,Croydon,E09000008,-50,-7,44,-49,-41,17
22820,2020-11-23,44158,Havering,E09000016,-46,-8,-3,-45,-44,16
22821,2020-11-23,44158,Hounslow,E09000018,-38,-10,30,-45,-44,16
22822,2020-11-23,44158,Brent,E09000005,-44,-6,75,-45,-44,16
22823,2020-11-23,44158,Redbridge,E09000026,-41,-10,7,-49,-46,17
22824,2020-11-23,44158,Hillingdon,E09000017,-44,-5,55,-70,-41,17
22825,2020-11-23,44158,Hackney,E09000012,-57,-11,45,-56,-56,21
22826,2020-11-23,44158,Ealing,E09000009,-40,-9,45,-46,-44,17
22827,2020-11-23,44158,Sutton,E09000029,-41,-10,56,-54,-51,18
22828,2020-11-23,44158,Kensington and Chelsea,E09000020,-70,-6,-10,-59,-58,22
22829,2020-11-23,44158,Waltham Forest,E09000031,-33,-5,29,-50,-49,18
22830,2020-11-23,44158,Newham,E09000025,-53,-12,151,-48,-46,17
22831,2020-11-23,44158,Wandsworth,E09000032,-54,-16,31,-55,-59,25
22832,2020-11-23,44158,Southwark,E09000028,-58,-17,-9,-62,-56,22
22833,2020-11-23,44158,Kingston upon Thames,E09000021,-57,-17,,-44,-52,21
22834,2020-11-23,44158,Barnet,E09000003,-46,-10,45,-49,-48,19
22835,2020-11-23,44158,Tower Hamlets,E09000030,-60,-23,-21,-65,-64,24
22836,2020-11-22,44157,Wandsworth,E09000032,-59,-25,62,-57,-29,12
22837,2020-11-22,44157,Ealing,E09000009,-51,-7,55,-51,-35,10
22838,2020-11-22,44157,Bexley,E09000004,-57,-13,39,-46,-28,10
22839,2020-11-22,44157,Redbridge,E09000026,-48,-12,34,-45,-32,10
22840,2020-11-22,44157,Harrow,E09000015,-54,-12,105,-42,-26,10
22841,2020-11-22,44157,Camden,E09000007,-75,-34,31,-73,-35,12
22842,2020-11-22,44157,Croydon,E09000008,-61,-11,60,-54,-28,10
22843,2020-11-22,44157,Waltham Forest,E09000031,-45,-6,75,-48,-40,10
22844,2020-11-22,44157,Hounslow,E09000018,-49,-18,42,-47,-35,10
22845,2020-11-22,44157,Barnet,E09000003,-53,-14,83,-49,-35,11
22846,2020-11-22,44157,Enfield,E09000010,-51,-8,47,-43,-30,10
22847,2020-11-22,44157,Tower Hamlets,E09000030,-58,-33,-1,-62,-36,11
22848,2020-11-22,44157,Kensington and Chelsea,E09000020,-76,-8,14,-67,-37,11
22849,2020-11-22,44157,Havering,E09000016,-57,-15,48,-45,-28,10
22850,2020-11-22,44157,Hillingdon,E09000017,-51,-12,102,-71,-29,10
22851,2020-11-22,44157,Hackney,E09000012,-62,-10,52,-55,-31,10
22852,2020-11-22,44157,Sutton,E09000029,-53,-15,63,-52,-33,10
22853,2020-11-22,44157,Greenwich,E09000011,-60,-9,30,-47,-36,10
22854,2020-11-22,44157,City of London,E09000001,-85,-62,-74,-73,,
22855,2020-11-22,44157,Newham,E09000025,-60,-19,132,-50,-35,9
22856,2020-11-22,44157,Southwark,E09000028,-61,-16,13,-57,-36,11
22857,2020-11-22,44157,Kingston upon Thames,E09000021,-64,-19,93,-46,-37,11
22858,2020-11-22,44157,Bromley,E09000006,-57,-18,40,-39,-27,10
22859,2020-11-22,44157,Brent,E09000005,-59,-6,65,-46,-37,10
22860,2020-11-22,44157,Haringey,E09000014,-56,-20,48,-52,-43,10
22861,2020-11-22,44157,Westminster,E09000033,-83,-41,-45,-75,-44,12
22862,2020-11-22,44157,Richmond upon Thames,E09000027,-52,-2,66,-48,-42,10
22863,2020-11-22,44157,Islington,E09000019,-70,-14,63,-69,-31,11
22864,2020-11-22,44157,Lewisham,E09000023,-47,-10,69,-50,-36,11
22865,2020-11-22,44157,Merton,E09000024,-57,-17,40,-54,-35,11
22866,2020-11-22,44157,Barking and Dagenham,E09000002,-43,-11,47,-40,-31,9
22867,2020-11-22,44157,Hammersmith and Fulham,E09000013,-73,-30,43,-62,-43,11
22868,2020-11-22,44157,Lambeth,E09000022,-62,-13,23,-58,-31,11
22869,2020-11-21,44156,Barking and Dagenham,E09000002,-42,-6,15,-30,-28,11
22870,2020-11-21,44156,Croydon,E09000008,-61,-6,47,-55,-26,13
22871,2020-11-21,44156,Wandsworth,E09000032,-62,-8,30,-56,-34,16
22872,2020-11-21,44156,Hackney,E09000012,-67,-5,34,-59,-35,14
22873,2020-11-21,44156,Brent,E09000005,-57,-8,45,-46,-35,13
22874,2020-11-21,44156,Hounslow,E09000018,-48,-5,7,-47,-32,13
22875,2020-11-21,44156,Bromley,E09000006,-57,-13,15,-42,-28,14
22876,2020-11-21,44156,Hammersmith and Fulham,E09000013,-77,-26,20,-62,-43,15
22877,2020-11-21,44156,Ealing,E09000009,-51,-9,47,-51,-33,14
22878,2020-11-21,44156,Tower Hamlets,E09000030,-60,-21,-28,-64,-36,15
22879,2020-11-21,44156,Greenwich,E09000011,-61,-9,-10,-46,-35,13
22880,2020-11-21,44156,Kingston upon Thames,E09000021,-67,-12,55,-54,-32,15
22881,2020-11-21,44156,Kensington and Chelsea,E09000020,-78,-11,-14,-68,-37,14
22882,2020-11-21,44156,Merton,E09000024,-58,-13,12,-55,-33,14
22883,2020-11-21,44156,Lambeth,E09000022,-66,-9,-8,-59,-32,15
22884,2020-11-21,44156,Waltham Forest,E09000031,-45,-2,7,-49,-37,13
22885,2020-11-21,44156,Redbridge,E09000026,-47,-12,-9,-48,-28,13
22886,2020-11-21,44156,Westminster,E09000033,-87,-45,-59,-74,-41,15
22887,2020-11-21,44156,Haringey,E09000014,-55,-14,24,-52,-43,14
22888,2020-11-21,44156,Southwark,E09000028,-64,-15,-13,-58,-34,14
22889,2020-11-21,44156,Hillingdon,E09000017,-51,-10,71,-71,-25,13
22890,2020-11-21,44156,Richmond upon Thames,E09000027,-55,2,22,-55,-38,15
22891,2020-11-21,44156,Sutton,E09000029,-54,-13,25,-56,-32,14
22892,2020-11-21,44156,City of London,E09000001,-88,-56,-78,-71,,
22893,2020-11-21,44156,Newham,E09000025,-64,-15,78,-51,-34,12
22894,2020-11-21,44156,Islington,E09000019,-75,-6,38,-65,-33,15
22895,2020-11-21,44156,Bexley,E09000004,-56,-7,21,-53,-24,13
22896,2020-11-21,44156,Havering,E09000016,-58,-12,9,-45,-26,13
22897,2020-11-21,44156,Barnet,E09000003,-53,-9,39,-50,-34,13
22898,2020-11-21,44156,Enfield,E09000010,-48,-7,22,-44,-27,13
22899,2020-11-21,44156,Camden,E09000007,-79,-35,-6,-73,-33,15
22900,2020-11-21,44156,Lewisham,E09000023,-49,-6,27,-50,-34,14
22901,2020-11-21,44156,Harrow,E09000015,-56,-8,70,-45,-24,13
22902,2020-11-20,44155,Islington,E09000019,-76,-17,9,-67,-64,29
22903,2020-11-20,44155,Redbridge,E09000026,-44,-8,-17,-48,-45,19
22904,2020-11-20,44155,Barnet,E09000003,-50,-9,16,-50,-48,21
22905,2020-11-20,44155,Croydon,E09000008,-55,0,15,-51,-42,19
22906,2020-11-20,44155,Bromley,E09000006,-52,-8,4,-44,-50,22
22907,2020-11-20,44155,Harrow,E09000015,-54,-5,21,-47,-43,19
22908,2020-11-20,44155,Tower Hamlets,E09000030,-65,-17,-45,-66,-63,27
22909,2020-11-20,44155,Haringey,E09000014,-50,-7,9,-50,-52,22
22910,2020-11-20,44155,Bexley,E09000004,-50,-2,13,-49,-46,19
22911,2020-11-20,44155,Southwark,E09000028,-64,-13,-32,-60,-56,25
22912,2020-11-20,44155,Wandsworth,E09000032,-59,-4,10,-53,-57,27
22913,2020-11-20,44155,Richmond upon Thames,E09000027,-58,0,6,-56,-58,24
22914,2020-11-20,44155,Waltham Forest,E09000031,-40,-2,3,-49,-49,20
22915,2020-11-20,44155,Brent,E09000005,-51,-4,30,-42,-44,19
22916,2020-11-20,44155,Sutton,E09000029,-50,-5,13,-53,-49,20
22917,2020-11-20,44155,Hackney,E09000012,-65,-1,12,-54,-54,23
22918,2020-11-20,44155,Hillingdon,E09000017,-49,-5,24,-69,-41,19
22919,2020-11-20,44155,City of London,E09000001,-92,-72,-89,-79,-64,
22920,2020-11-20,44155,Newham,E09000025,-57,-11,101,-50,-47,18
22921,2020-11-20,44155,Ealing,E09000009,-44,-4,19,-47,-45,20
22922,2020-11-20,44155,Camden,E09000007,-82,-32,-25,-73,-60,26
22923,2020-11-20,44155,Westminster,E09000033,-89,-45,-70,-75,-62,25
22924,2020-11-20,44155,Hounslow,E09000018,-44,-9,2,-43,-44,18
22925,2020-11-20,44155,Havering,E09000016,-52,-7,-16,-43,-45,19
22926,2020-11-20,44155,Kingston upon Thames,E09000021,-63,-15,48,-52,-51,22
22927,2020-11-20,44155,Barking and Dagenham,E09000002,-40,2,12,-36,-34,15
22928,2020-11-20,44155,Hammersmith and Fulham,E09000013,-71,-23,-10,-57,-60,26
22929,2020-11-20,44155,Greenwich,E09000011,-55,-4,-15,-43,-52,21
22930,2020-11-20,44155,Kensington and Chelsea,E09000020,-75,-8,-23,-62,-57,24
22931,2020-11-20,44155,Merton,E09000024,-57,-7,-11,-51,-49,22
22932,2020-11-20,44155,Lewisham,E09000023,-43,3,20,-47,-53,23
22933,2020-11-20,44155,Lambeth,E09000022,-66,-8,-15,-63,-56,26
22934,2020-11-20,44155,Enfield,E09000010,-42,0,-9,-42,-39,17
22935,2020-11-19,44154,Greenwich,E09000011,-53,-7,-13,-49,-54,21
22936,2020-11-19,44154,Hammersmith and Fulham,E09000013,-69,-24,-3,-59,-62,25
22937,2020-11-19,44154,Brent,E09000005,-47,-5,41,-44,-46,18
22938,2020-11-19,44154,Camden,E09000007,-81,-36,-19,-74,-63,27
22939,2020-11-19,44154,Sutton,E09000029,-46,-9,17,-56,-50,20
22940,2020-11-19,44154,Kingston upon Thames,E09000021,-63,-17,,-52,-53,23
22941,2020-11-19,44154,Hackney,E09000012,-63,-5,18,-56,-56,23
22942,2020-11-19,44154,Havering,E09000016,-50,-6,-17,-46,-44,18
22943,2020-11-19,44154,Islington,E09000019,-75,-20,4,-68,-65,29
22944,2020-11-19,44154,Bexley,E09000004,-49,-6,6,-50,-46,19
22945,2020-11-19,44154,Hillingdon,E09000017,-48,-6,43,-69,-42,18
22946,2020-11-19,44154,City of London,E09000001,-92,-74,-88,-81,-66,
22947,2020-11-19,44154,Tower Hamlets,E09000030,-65,-23,-37,-68,-64,28
22948,2020-11-19,44154,Enfield,E09000010,-42,-3,-1,-45,-42,17
22949,2020-11-19,44154,Ealing,E09000009,-42,-5,33,-49,-45,19
22950,2020-11-19,44154,Newham,E09000025,-57,-14,97,-55,-47,18
22951,2020-11-19,44154,Richmond upon Thames,E09000027,-54,-4,32,-55,-59,24
22952,2020-11-19,44154,Croydon,E09000008,-53,-5,24,-54,-43,19
22953,2020-11-19,44154,Haringey,E09000014,-50,-11,14,-51,-53,21
22954,2020-11-19,44154,Harrow,E09000015,-49,-10,33,-48,-42,19
22955,2020-11-19,44154,Wandsworth,E09000032,-57,-10,16,-54,-59,28
22956,2020-11-19,44154,Redbridge,E09000026,-43,-13,-11,-52,-47,18
22957,2020-11-19,44154,Barking and Dagenham,E09000002,-38,-6,10,-36,-36,14
22958,2020-11-19,44154,Bromley,E09000006,-50,-13,3,-51,-51,22
22959,2020-11-19,44154,Lambeth,E09000022,-64,-13,-4,-65,-56,25
22960,2020-11-19,44154,Merton,E09000024,-54,-16,-2,-52,-52,22
22961,2020-11-19,44154,Southwark,E09000028,-64,-18,-30,-63,-55,25
22962,2020-11-19,44154,Westminster,E09000033,-87,-47,-62,-75,-64,25
22963,2020-11-19,44154,Hounslow,E09000018,-43,-10,16,-47,-43,18
22964,2020-11-19,44154,Barnet,E09000003,-47,-11,28,-51,-49,21
22965,2020-11-19,44154,Kensington and Chelsea,E09000020,-73,-10,-17,-63,-59,25
22966,2020-11-19,44154,Lewisham,E09000023,-45,-1,33,-51,-55,23
22967,2020-11-19,44154,Waltham Forest,E09000031,-39,-5,7,-51,-49,20
22968,2020-11-18,44153,Southwark,E09000028,-62,-17,-17,-61,-57,24
22969,2020-11-18,44153,Merton,E09000024,-54,-17,16,-53,-51,21
22970,2020-11-18,44153,Wandsworth,E09000032,-55,-13,24,-56,-58,27
22971,2020-11-18,44153,Bexley,E09000004,-47,-7,40,-50,-46,19
22972,2020-11-18,44153,Hammersmith and Fulham,E09000013,-67,-27,4,-58,-61,25
22973,2020-11-18,44153,Croydon,E09000008,-51,-6,32,-52,-41,19
22974,2020-11-18,44153,Hillingdon,E09000017,-47,-11,41,-70,-41,18
22975,2020-11-18,44153,Ealing,E09000009,-40,-11,28,-48,-46,19
22976,2020-11-18,44153,City of London,E09000001,-91,-72,-84,-80,-65,
22977,2020-11-18,44153,Barnet,E09000003,-47,-12,27,-49,-49,21
22978,2020-11-18,44153,Hounslow,E09000018,-43,-12,20,-44,-42,18
22979,2020-11-18,44153,Hackney,E09000012,-60,-7,35,-58,-55,23
22980,2020-11-18,44153,Kingston upon Thames,E09000021,-62,-20,,-52,-52,22
22981,2020-11-18,44153,Camden,E09000007,-80,-39,-9,-73,-61,25
22982,2020-11-18,44153,Haringey,E09000014,-50,-13,14,-55,-53,21
22983,2020-11-18,44153,Lambeth,E09000022,-62,-14,4,-66,-55,25
22984,2020-11-18,44153,Waltham Forest,E09000031,-36,-5,21,-51,-47,19
22985,2020-11-18,44153,Richmond upon Thames,E09000027,-54,-9,24,-55,-59,24
22986,2020-11-18,44153,Lewisham,E09000023,-43,-1,50,-50,-52,22
22987,2020-11-18,44153,Greenwich,E09000011,-52,-8,2,-45,-51,20
22988,2020-11-18,44153,Redbridge,E09000026,-44,-9,13,-46,-46,18
22989,2020-11-18,44153,Harrow,E09000015,-49,-9,45,-44,-42,19
22990,2020-11-18,44153,Havering,E09000016,-48,-11,2,-44,-44,18
22991,2020-11-18,44153,Sutton,E09000029,-47,-9,39,-54,-49,19
22992,2020-11-18,44153,Brent,E09000005,-48,-6,47,-44,-45,18
22993,2020-11-18,44153,Barking and Dagenham,E09000002,-36,-1,20,-40,-36,14
22994,2020-11-18,44153,Tower Hamlets,E09000030,-64,-23,-30,-66,-62,26
22995,2020-11-18,44153,Kensington and Chelsea,E09000020,-70,-11,-6,-64,-57,23
22996,2020-11-18,44153,Islington,E09000019,-74,-23,21,-68,-65,28
22997,2020-11-18,44153,Enfield,E09000010,-41,-7,15,-45,-40,17
22998,2020-11-18,44153,Newham,E09000025,-57,-13,130,-52,-45,18
22999,2020-11-18,44153,Westminster,E09000033,-87,-46,-58,-75,-63,24
23000,2020-11-18,44153,Bromley,E09000006,-49,-12,17,-48,-50,22
23001,2020-11-17,44152,Lambeth,E09000022,-62,-13,7,-64,-55,24
23002,2020-11-17,44152,Havering,E09000016,-49,-8,-1,-44,-44,17
23003,2020-11-17,44152,Redbridge,E09000026,-42,-4,7,-47,-48,17
23004,2020-11-17,44152,Kingston upon Thames,E09000021,-60,-17,,-50,-52,22
23005,2020-11-17,44152,Camden,E09000007,-79,-36,-9,-73,-63,25
23006,2020-11-17,44152,Hillingdon,E09000017,-46,-9,47,-69,-42,18
23007,2020-11-17,44152,Ealing,E09000009,-40,-12,41,-48,-45,19
23008,2020-11-17,44152,Brent,E09000005,-48,-7,76,-42,-45,17
23009,2020-11-17,44152,Merton,E09000024,-52,-16,21,-51,-52,21
23010,2020-11-17,44152,Barking and Dagenham,E09000002,-35,-9,36,-36,-37,14
23011,2020-11-17,44152,Hammersmith and Fulham,E09000013,-68,-27,3,-57,-62,24
23012,2020-11-17,44152,Richmond upon Thames,E09000027,-55,-4,31,-56,-59,23
23013,2020-11-17,44152,Tower Hamlets,E09000030,-63,-21,-28,-65,-65,25
23014,2020-11-17,44152,City of London,E09000001,-91,-72,-86,-80,-69,
23015,2020-11-17,44152,Westminster,E09000033,-86,-45,-55,-74,-64,24
23016,2020-11-17,44152,Enfield,E09000010,-41,-8,22,-42,-41,16
23017,2020-11-17,44152,Harrow,E09000015,-47,-8,58,-43,-41,18
23018,2020-11-17,44152,Barnet,E09000003,-45,-12,52,-47,-49,20
23019,2020-11-17,44152,Kensington and Chelsea,E09000020,-70,-8,-10,-63,-60,22
23020,2020-11-17,44152,Islington,E09000019,-72,-23,25,-69,-66,27
23021,2020-11-17,44152,Hackney,E09000012,-60,-10,36,-56,-57,22
23022,2020-11-17,44152,Sutton,E09000029,-44,-10,41,-53,-50,19
23023,2020-11-17,44152,Greenwich,E09000011,-50,-7,2,-43,-53,20
23024,2020-11-17,44152,Hounslow,E09000018,-40,-13,40,-45,-44,17
23025,2020-11-17,44152,Haringey,E09000014,-47,-12,31,-50,-55,20
23026,2020-11-17,44152,Wandsworth,E09000032,-55,-13,30,-54,-59,26
23027,2020-11-17,44152,Bexley,E09000004,-46,-6,32,-52,-46,18
23028,2020-11-17,44152,Southwark,E09000028,-60,-17,-16,-61,-57,23
23029,2020-11-17,44152,Newham,E09000025,-52,-13,133,-50,-48,17
23030,2020-11-17,44152,Bromley,E09000006,-48,-3,21,-51,-51,21
23031,2020-11-17,44152,Croydon,E09000008,-51,-3,40,-52,-44,18
23032,2020-11-17,44152,Waltham Forest,E09000031,-38,-8,27,-50,-51,19
23033,2020-11-17,44152,Lewisham,E09000023,-41,-2,52,-49,-54,22
23034,2020-11-16,44151,Westminster,E09000033,-86,-45,-55,-74,-64,24
23035,2020-11-16,44151,Croydon,E09000008,-51,-7,40,-49,-41,18
23036,2020-11-16,44151,Camden,E09000007,-78,-41,0,-72,-63,25
23037,2020-11-16,44151,Harrow,E09000015,-47,-8,56,-45,-44,18
23038,2020-11-16,44151,Richmond upon Thames,E09000027,-52,-9,26,-56,-60,22
23039,2020-11-16,44151,Hounslow,E09000018,-41,-12,22,-45,-44,17
23040,2020-11-16,44151,Hillingdon,E09000017,-47,-9,50,-71,-42,17
23041,2020-11-16,44151,Newham,E09000025,-53,-14,133,-48,-47,17
23042,2020-11-16,44151,Barnet,E09000003,-48,-13,38,-50,-49,19
23043,2020-11-16,44151,Hammersmith and Fulham,E09000013,-68,-29,5,-56,-61,24
23044,2020-11-16,44151,Islington,E09000019,-72,-28,12,-66,-66,27
23045,2020-11-16,44151,Merton,E09000024,-52,-14,20,-50,-52,20
23046,2020-11-16,44151,Redbridge,E09000026,-43,-12,2,-48,-46,17
23047,2020-11-16,44151,Lambeth,E09000022,-60,-16,5,-64,-56,23
23048,2020-11-16,44151,Greenwich,E09000011,-48,-8,5,-42,-53,19
23049,2020-11-16,44151,City of London,E09000001,-90,-74,-85,-80,-65,
23050,2020-11-16,44151,Bromley,E09000006,-50,-10,14,-51,-51,20
23051,2020-11-16,44151,Kensington and Chelsea,E09000020,-71,-10,-12,-63,-58,22
23052,2020-11-16,44151,Waltham Forest,E09000031,-36,-8,16,-50,-49,18
23053,2020-11-16,44151,Sutton,E09000029,-44,-10,51,-54,-50,18
23054,2020-11-16,44151,Tower Hamlets,E09000030,-62,-24,-28,-64,-64,25
23055,2020-11-16,44151,Wandsworth,E09000032,-56,-18,24,-56,-60,25
23056,2020-11-16,44151,Enfield,E09000010,-39,-8,18,-42,-41,16
23057,2020-11-16,44151,Barking and Dagenham,E09000002,-33,-8,23,-37,-37,13
23058,2020-11-16,44151,Southwark,E09000028,-60,-18,-15,-62,-57,23
23059,2020-11-16,44151,Bexley,E09000004,-46,-11,27,-49,-47,18
23060,2020-11-16,44151,Brent,E09000005,-49,-7,65,-44,-46,17
23061,2020-11-16,44151,Lewisham,E09000023,-41,-7,40,-48,-54,21
23062,2020-11-16,44151,Haringey,E09000014,-48,-17,21,-51,-54,20
23063,2020-11-16,44151,Kingston upon Thames,E09000021,-60,-20,,-52,-52,21
23064,2020-11-16,44151,Hackney,E09000012,-58,-13,37,-58,-57,22
23065,2020-11-16,44151,Ealing,E09000009,-41,-12,39,-47,-45,18
23066,2020-11-16,44151,Havering,E09000016,-49,-11,-7,-44,-44,16
23067,2020-11-15,44150,Richmond upon Thames,E09000027,-60,-6,17,-59,-43,12
23068,2020-11-15,44150,Ealing,E09000009,-53,-13,7,-53,-37,12
23069,2020-11-15,44150,Islington,E09000019,-73,-16,34,-67,-36,12
23070,2020-11-15,44150,Waltham Forest,E09000031,-48,-10,30,-52,-41,11
23071,2020-11-15,44150,Bexley,E09000004,-61,-18,-15,-54,-31,11
23072,2020-11-15,44150,Newham,E09000025,-61,-20,66,-52,-37,10
23073,2020-11-15,44150,Hammersmith and Fulham,E09000013,-75,-31,10,-64,-43,12
23074,2020-11-15,44150,Sutton,E09000029,-59,-18,9,-57,-36,11
23075,2020-11-15,44150,City of London,E09000001,-87,-65,-84,-78,,
23076,2020-11-15,44150,Enfield,E09000010,-54,-14,0,-45,-31,11
23077,2020-11-15,44150,Tower Hamlets,E09000030,-61,-35,-25,-61,-39,12
23078,2020-11-15,44150,Haringey,E09000014,-59,-21,5,-56,-46,12
23079,2020-11-15,44150,Croydon,E09000008,-64,-15,11,-58,-28,11
23080,2020-11-15,44150,Bromley,E09000006,-62,-15,-3,-55,-31,12
23081,2020-11-15,44150,Greenwich,E09000011,-66,-16,-15,-52,-38,12
23082,2020-11-15,44150,Hounslow,E09000018,-51,-20,5,-49,-37,11
23083,2020-11-15,44150,Wandsworth,E09000032,-62,-27,24,-62,-32,13
23084,2020-11-15,44150,Southwark,E09000028,-65,-20,-13,-63,-39,12
23085,2020-11-15,44150,Kingston upon Thames,E09000021,-72,-23,46,-52,-45,12
23086,2020-11-15,44150,Lewisham,E09000023,-55,-13,28,-56,-37,12
23087,2020-11-15,44150,Havering,E09000016,-62,-20,-1,-48,-29,11
23088,2020-11-15,44150,Camden,E09000007,-79,-39,-8,-76,-38,13
23089,2020-11-15,44150,Hackney,E09000012,-64,-14,17,-57,-34,12
23090,2020-11-15,44150,Kensington and Chelsea,E09000020,-79,-15,2,-67,-41,13
23091,2020-11-15,44150,Westminster,E09000033,-87,-48,-63,-78,-46,13
23092,2020-11-15,44150,Brent,E09000005,-62,-9,27,-49,-40,11
23093,2020-11-15,44150,Barking and Dagenham,E09000002,-49,-15,-3,-42,-31,9
23094,2020-11-15,44150,Lambeth,E09000022,-66,-18,-10,-63,-34,13
23095,2020-11-15,44150,Merton,E09000024,-60,-22,8,-58,-37,12
23096,2020-11-15,44150,Barnet,E09000003,-58,-16,29,-55,-37,12
23097,2020-11-15,44150,Hillingdon,E09000017,-56,-16,51,-72,-32,11
23098,2020-11-15,44150,Harrow,E09000015,-58,-15,37,-45,-30,11
23099,2020-11-15,44150,Redbridge,E09000026,-53,-16,-10,-47,-33,10
23100,2020-11-14,44149,Sutton,E09000029,-58,-16,-24,-60,-35,15
23101,2020-11-14,44149,Greenwich,E09000011,-64,-13,-42,-51,-36,15
23102,2020-11-14,44149,Richmond upon Thames,E09000027,-66,-9,-34,-64,-41,17
23103,2020-11-14,44149,Southwark,E09000028,-68,-21,-41,-63,-37,16
23104,2020-11-14,44149,Harrow,E09000015,-63,-14,-20,-49,-28,15
23105,2020-11-14,44149,Newham,E09000025,-66,-20,17,-58,-37,14
23106,2020-11-14,44149,Redbridge,E09000026,-50,-14,-40,-52,-31,14
23107,2020-11-14,44149,Tower Hamlets,E09000030,-64,-26,-52,-66,-40,17
23108,2020-11-14,44149,Havering,E09000016,-61,-17,-27,-51,-30,14
23109,2020-11-14,44149,Camden,E09000007,-84,-43,-48,-78,-36,18
23110,2020-11-14,44149,Islington,E09000019,-78,-12,-10,-67,-36,17
23111,2020-11-14,44149,Kensington and Chelsea,E09000020,-83,-22,-48,-75,-42,17
23112,2020-11-14,44149,Merton,E09000024,-62,-17,-20,-59,-35,15
23113,2020-11-14,44149,Croydon,E09000008,-64,-11,-2,-59,-29,14
23114,2020-11-14,44149,Bromley,E09000006,-62,-10,-25,-57,-30,15
23115,2020-11-14,44149,Hounslow,E09000018,-53,-11,-35,-49,-34,15
23116,2020-11-14,44149,Wandsworth,E09000032,-67,-13,-13,-60,-35,18
23117,2020-11-14,44149,Kingston upon Thames,E09000021,-74,-22,-10,-60,-38,17
23118,2020-11-14,44149,Lewisham,E09000023,-53,-8,-4,-54,-36,15
23119,2020-11-14,44149,Enfield,E09000010,-53,-14,-33,-48,-30,14
23120,2020-11-14,44149,Hackney,E09000012,-72,-12,-15,-62,-36,16
23121,2020-11-14,44149,Brent,E09000005,-62,-15,-5,-50,-38,15
23122,2020-11-14,44149,Barking and Dagenham,E09000002,-46,-11,-19,-43,-29,12
23123,2020-11-14,44149,Lambeth,E09000022,-69,-15,-42,-63,-35,17
23124,2020-11-14,44149,Barnet,E09000003,-61,-17,-29,-56,-38,15
23125,2020-11-14,44149,Westminster,E09000033,-92,-54,-79,-81,-45,17
23126,2020-11-14,44149,Hillingdon,E09000017,-59,-17,-9,-74,-31,15
23127,2020-11-14,44149,Haringey,E09000014,-60,-20,-29,-56,-45,16
23128,2020-11-14,44149,Waltham Forest,E09000031,-51,-10,-30,-56,-37,15
23129,2020-11-14,44149,Bexley,E09000004,-58,-10,-12,-57,-27,14
23130,2020-11-14,44149,Ealing,E09000009,-54,-15,-23,-53,-36,15
23131,2020-11-14,44149,City of London,E09000001,-91,-63,-88,-78,,
23132,2020-11-14,44149,Hammersmith and Fulham,E09000013,-80,-32,-25,-67,-45,18
23133,2020-11-13,44148,Wandsworth,E09000032,-57,-3,35,-53,-57,27
23134,2020-11-13,44148,Havering,E09000016,-51,-7,9,-42,-43,18
23135,2020-11-13,44148,Lewisham,E09000023,-43,4,49,-48,-53,23
23136,2020-11-13,44148,Tower Hamlets,E09000030,-64,-15,-30,-64,-63,26
23137,2020-11-13,44148,Redbridge,E09000026,-39,-2,11,-42,-45,18
23138,2020-11-13,44148,Southwark,E09000028,-64,-11,-18,-59,-55,24
23139,2020-11-13,44148,Kingston upon Thames,E09000021,-62,-12,,-50,-50,22
23140,2020-11-13,44148,Ealing,E09000009,-40,-5,37,-48,-45,19
23141,2020-11-13,44148,Sutton,E09000029,-48,-2,50,-52,-48,19
23142,2020-11-13,44148,Enfield,E09000010,-40,-2,17,-39,-39,17
23143,2020-11-13,44148,Hounslow,E09000018,-41,-4,37,-40,-44,18
23144,2020-11-13,44148,Bexley,E09000004,-50,-1,42,-47,-45,19
23145,2020-11-13,44148,Bromley,E09000006,-53,0,27,-49,-50,22
