quote_date,regionDesc,p_mean,p_75,p_median,p_25
201403,Scotland,2.9649999,3.3,2.9749999,2.7
201404,Scotland,2.9425714,3.3,3,2.7
201405,Scotland,2.9708333,3.2249999,3,2.7249999
201406,Scotland,2.9287879,3.1500001,2.99,2.5999999
201407,Scotland,2.908788,3.1300001,2.99,2.5999999
201408,Scotland,2.9366667,3.1500001,3,2.625
201409,Scotland,2.9779999,3.1500001,3,2.6500001
201410,Scotland,3.0208108,3.1500001,3,2.79
201411,Scotland,3.0235136,3.1500001,3,2.79
201412,Scotland,3.0329731,3.25,3,2.8
201501,Scotland,3.0402858,3.3,3,2.79
201502,Scotland,3.0105882,3.25,3,2.6500001
201503,Scotland,3.0127273,3.25,3,2.6500001
201504,Scotland,2.9973528,3.25,2.9949999,2.6500001
201505,Scotland,3.0105882,3.3499999,2.9949999,2.6500001
201506,Scotland,3.0148571,3.3499999,3,2.6500001
201507,Scotland,3.0208571,3.3499999,3,2.6500001
201508,Scotland,3.0277143,3.3499999,3,2.6500001
201509,Scotland,3.0241177,3.3499999,3,2.6500001
201510,Scotland,3.0145454,3.2,3,2.6500001
201511,Scotland,3.0522857,3.3499999,3.05,2.6500001
201512,Scotland,3.0582857,3.3499999,3,2.6500001
201601,Scotland,3.0091176,3.3499999,3,2.55
201602,Scotland,3.1011429,3.3499999,3.1300001,2.79
201603,Scotland,3.122647,3.3499999,3.115,2.79
201604,Scotland,3.1270587,3.3499999,3.115,2.79
201605,Scotland,3.1077142,3.3499999,3.0999999,2.75
201606,Scotland,3.122,3.4000001,3.0999999,2.75
201607,Scotland,3.122,3.4000001,3.0999999,2.75
201608,Scotland,3.1277144,3.4000001,3.0999999,2.75
201609,Scotland,3.1248572,3.4000001,3.0999999,2.75
201610,Scotland,3.1317647,3.4000001,3.115,2.75
201611,Scotland,3.1376472,3.4000001,3.1500001,2.75
201612,Scotland,3.1362858,3.4000001,3.0999999,2.75
201701,Scotland,3.0799999,3.4000001,3.0999999,2.75
201702,Scotland,3.1251514,3.3900001,3.2,2.75
201703,Scotland,3.1888888,3.47,3.25,2.7750001
201704,Scotland,3.1685715,3.49,3.3,2.75
201705,Scotland,3.1632352,3.5,3.1999998,2.75
201706,Scotland,3.2184849,3.5,3.3,2.99
201707,Scotland,3.2124243,3.49,3.3,2.99
201708,Scotland,3.2154546,3.49,3.3,2.99
201709,Scotland,3.1970589,3.52,3.3,2.79
201710,Scotland,3.2174287,3.55,3.3,2.79
201711,Scotland,3.256,3.55,3.3,2.99
201712,Scotland,3.256,3.55,3.3,2.99
201801,Scotland,3.2311764,3.52,3.3,2.99
201802,Scotland,3.2462499,3.5349998,3.3,3.05
201803,Scotland,3.2525806,3.55,3.3,3
201804,Scotland,3.3017647,3.5899999,3.3,3.0999999
201805,Scotland,3.3561764,3.6500001,3.3499999,3.0999999
201806,Scotland,3.3345714,3.6500001,3.3,3.0999999
201807,Scotland,3.3154545,3.5999999,3.4000001,3.0999999
201808,Scotland,3.3245454,3.5999999,3.4000001,2.99
201809,Scotland,3.3223529,3.5999999,3.3499999,2.99
201810,Scotland,3.3267648,3.5999999,3.3499999,2.99
201811,Scotland,3.3326471,3.5999999,3.4000001,2.99
201812,Scotland,3.3458824,3.5999999,3.4250002,2.99
201901,Scotland,3.330606,3.5899999,3.4000001,3.1500001
201902,Scotland,3.3612123,3.5999999,3.4000001,3.0999999
201903,Scotland,3.3948572,3.7,3.4000001,3.0999999
201904,Scotland,3.4062858,3.7,3.4000001,3.1500001
201905,Scotland,3.4062858,3.7,3.4000001,3.1500001
201906,Scotland,3.4048572,3.7,3.4000001,3.1500001
201907,Scotland,3.405,3.7,3.4000001,3.1500001
201908,Scotland,3.4354546,3.75,3.45,3.1500001
201909,Scotland,3.4305716,3.7,3.45,3.1500001
201910,Scotland,3.4134285,3.7,3.4000001,3.1500001
201911,Scotland,3.4051516,3.75,3.4000001,3.1500001
201912,Scotland,3.4167647,3.75,3.4250002,3.1500001
202001,Scotland,3.4506061,3.75,3.45,3.2
202002,Scotland,3.380625,3.75,3.3249998,3.05
202003,Scotland,3.3141935,3.7,3.3499999,3
202007,Scotland,3.1908333,3.6500001,3.25,2.8499999
202008,Scotland,3.3912499,3.7,3.45,3.0999999
202009,Scotland,3.4768965,3.8499999,3.5,3.3
202010,Scotland,3.4233334,3.7,3.4000001,3.2
202012,Scotland,3.1600001,3.5,3.3499999,2.8
202106,Scotland,2.9060001,3.4000001,2.9949999,2.3900001
202107,Scotland,3.3623531,3.7,3.5,2.99
202108,Scotland,3.4465218,3.7,3.5,3.3499999
202109,Scotland,3.4967856,3.8499999,3.5250001,3.3499999
202110,Scotland,3.5144827,3.8,3.55,3.3499999
202111,Scotland,3.5248148,3.9000001,3.5999999,3.2
202112,Scotland,3.5503571,3.9000001,3.5999999,3.25
202201,Scotland,3.5948,3.9000001,3.5999999,3.45
202202,Scotland,3.5581481,3.9000001,3.55,3.3
202203,Scotland,3.5985713,3.95,3.55,3.3
202204,Scotland,3.6646428,4.0500002,3.55,3.4000001
202205,Scotland,3.6137931,3.95,3.55,3.4000001
202206,Scotland,3.6172414,4.0999999,3.6500001,3.3
202207,Scotland,3.6306453,4.0999999,3.7,3.3
202208,Scotland,3.6958621,4.0999999,3.7,3.4000001
202209,Scotland,3.6623333,4.1999998,3.7,3.3
202210,Scotland,3.6912501,4.1499996,3.7,3.4000001
200302,South East,2.2846754,2.4000001,2.3,2.2
200303,South East,2.3078082,2.45,2.3,2.2
200304,South East,2.3120253,2.45,2.3,2.2
200305,South East,2.3292308,2.45,2.3499999,2.25
200306,South East,2.3317072,2.45,2.3499999,2.25
200307,South East,2.3339024,2.45,2.3499999,2.25
200308,South East,2.3332927,2.45,2.3499999,2.25
200309,South East,2.3386419,2.45,2.3499999,2.25
200310,South East,2.3342683,2.45,2.3499999,2.25
200311,South East,2.3358974,2.45,2.375,2.25
200312,South East,2.34025,2.4749999,2.4000001,2.25
200401,South East,2.3388462,2.5,2.4000001,2.25
200402,South East,2.3316901,2.5,2.4000001,2.3
200403,South East,2.3458905,2.5,2.4000001,2.3
200404,South East,2.3605556,2.5250001,2.4000001,2.2950001
200405,South East,2.3656578,2.55,2.4000001,2.2950001
200406,South East,2.3713157,2.55,2.4000001,2.3
200407,South East,2.3749332,2.55,2.45,2.3
200408,South East,2.3919718,2.55,2.45,2.3
200409,South East,2.3752632,2.5999999,2.45,2.3
200410,South East,2.3836,2.5999999,2.49,2.3
200411,South East,2.3805406,2.5999999,2.45,2.3
200412,South East,2.387027,2.5999999,2.5,2.3
200501,South East,2.3767123,2.5999999,2.5,2.3
200502,South East,2.3892958,2.5999999,2.5,2.3
200503,South East,2.390274,2.5999999,2.5,2.3
200504,South East,2.4294667,2.5999999,2.5,2.3
200505,South East,2.393492,2.55,2.5,2.3
200506,South East,2.4446154,2.5999999,2.5,2.3499999
200507,South East,2.4561841,2.5999999,2.5250001,2.4000001
200508,South East,2.4495945,2.5999999,2.5,2.4000001
200509,South East,2.4571233,2.5999999,2.5,2.4000001
200510,South East,2.458611,2.5999999,2.5250001,2.4000001
200511,South East,2.4571233,2.5999999,2.5,2.4000001
200512,South East,2.4598718,2.5999999,2.55,2.4000001
200601,South East,2.4386487,2.5999999,2.5250001,2.4000001
200602,South East,2.4701428,2.6500001,2.5,2.4000001
200603,South East,2.4721739,2.7,2.55,2.4000001
200604,South East,2.4873912,2.7,2.55,2.4000001
200605,South East,2.5219719,2.7,2.5999999,2.45
200606,South East,2.522676,2.75,2.5999999,2.4000001
200607,South East,2.533108,2.75,2.5999999,2.4000001
200608,South East,2.5551949,2.75,2.5999999,2.45
200609,South East,2.5659211,2.7750001,2.6500001,2.4250002
200610,South East,2.5761039,2.8,2.6500001,2.45
200611,South East,2.585844,2.8,2.6500001,2.45
200612,South East,2.5905194,2.8,2.6500001,2.45
200701,South East,2.5837662,2.8,2.6500001,2.45
200702,South East,2.5951948,2.8,2.6500001,2.45
200703,South East,2.6051948,2.8,2.6500001,2.45
200704,South East,2.635,2.8,2.7,2.5
200705,South East,2.6438961,2.8,2.7,2.5
200706,South East,2.6516666,2.8,2.7,2.5
200707,South East,2.6773684,2.8499999,2.75,2.5250001
200708,South East,2.6690667,2.9000001,2.75,2.5
200709,South East,2.677027,2.9000001,2.75,2.53
200710,South East,2.6814864,2.9000001,2.75,2.53
200711,South East,2.6870666,2.9000001,2.8,2.53
200712,South East,2.6727397,2.9000001,2.75,2.53
200801,South East,2.6643836,2.9000001,2.75,2.53
200802,South East,2.6638355,2.9000001,2.75,2.53
200803,South East,2.7091026,2.9000001,2.8,2.55
200804,South East,2.7897367,3.0250001,2.875,2.5999999
200805,South East,2.7976315,3.0749998,2.9000001,2.5999999
200806,South East,2.8080521,3.05,2.9000001,2.5999999
200807,South East,2.8087013,3.05,2.9000001,2.5999999
200808,South East,2.7813513,3.05,2.9000001,2.5999999
200809,South East,2.7987838,3.05,2.9000001,2.5999999
200810,South East,2.8047369,3.05,2.9000001,2.6500001
200811,South East,2.8139474,3.05,2.9000001,2.6500001
200812,South East,2.8078873,3.0999999,2.9000001,2.6500001
200901,South East,2.806,3.0999999,2.9000001,2.5999999
200902,South East,2.7872972,3,2.9000001,2.6500001
200903,South East,2.7896054,3,2.9000001,2.625
200904,South East,2.803421,3.0250001,2.9000001,2.625
200905,South East,2.8117568,3.0999999,2.9000001,2.5999999
200906,South East,2.8370514,3.0999999,2.9000001,2.7
200907,South East,2.8453948,3.0999999,2.9250002,2.6500001
200908,South East,2.8452632,3.0999999,2.95,2.6750002
200909,South East,2.8660526,3.0999999,2.95,2.7
200910,South East,2.8620548,3.0999999,3,2.5999999
200911,South East,2.8705263,3.0999999,2.9749999,2.6500001
200912,South East,2.8745453,3.0999999,2.95,2.6900001
201001,South East,2.865921,3.0999999,2.9549999,2.6750002
201002,South East,2.9000001,3.135,3,2.7
201003,South East,2.928205,3.1500001,3,2.75
201004,South East,2.9629333,3.2,3,2.8
201005,South East,2.9749334,3.2,3,2.8
201006,South East,2.969079,3.2,3,2.7750001
201007,South East,2.9607692,3.2,3,2.8
201008,South East,2.9543037,3.2,3,2.75
201009,South East,2.9574683,3.2,3.05,2.75
201010,South East,2.9633334,3.2,3.05,2.8
201011,South East,2.9823377,3.2,3.05,2.8
201012,South East,2.9845569,3.2,3.05,2.8
201101,South East,3.0373683,3.3,3.0749998,2.8499999
201102,South East,3.0836232,3.3,3.0999999,2.9000001
201103,South East,3.0905194,3.3,3.0999999,2.9000001
201104,South East,3.1279221,3.3499999,3.2,2.9000001
201105,South East,3.1375642,3.3499999,3.2,2.9000001
201106,South East,3.149359,3.4000001,3.2,2.9000001
201107,South East,3.1493506,3.4000001,3.2,2.9000001
201108,South East,3.172436,3.4000001,3.2,2.9000001
201109,South East,3.174026,3.4000001,3.2,2.9000001
201110,South East,3.1683333,3.4000001,3.2,2.9000001
201111,South East,3.1708975,3.4000001,3.2,2.9000001
201112,South East,3.1891026,3.4000001,3.2,2.95
201201,South East,3.1685715,3.4000001,3.2,2.95
201202,South East,3.2033784,3.45,3.2249999,2.9000001
201203,South East,3.2006493,3.45,3.25,2.9000001
201204,South East,3.2658668,3.5,3.3499999,3
201205,South East,3.2576923,3.5,3.3,2.9000001
201206,South East,3.2642858,3.55,3.3,3
201207,South East,3.2688313,3.55,3.3499999,3
201208,South East,3.2818182,3.55,3.3499999,3
201209,South East,3.275974,3.55,3.3,3
201210,South East,3.2993422,3.55,3.375,2.9749999
201211,South East,3.3133333,3.55,3.4000001,3
201212,South East,3.331579,3.5749998,3.4000001,3.0799999
201301,South East,3.3269737,3.5749998,3.4000001,3.0799999
201302,South East,3.3378205,3.6500001,3.4000001,3.0599999
201303,South East,3.3541026,3.6500001,3.4250002,3.05
201304,South East,3.3669736,3.6500001,3.45,3.0699999
201305,South East,3.3677921,3.6500001,3.45,3.0999999
201306,South East,3.3907692,3.7,3.45,3.0999999
201307,South East,3.3850634,3.7,3.45,3.0999999
201308,South East,3.3955128,3.7,3.45,3.0999999
201309,South East,3.3898735,3.7,3.45,3.0999999
201310,South East,3.386076,3.7,3.45,3.0999999
201311,South East,3.3929486,3.7,3.4749999,3.0999999
201312,South East,3.4016457,3.7,3.45,3.0899999
201401,South East,3.4011393,3.7,3.45,3.0899999
201402,South East,3.4406896,3.8,3.5250001,3.0999999
201403,South East,3.464138,3.8,3.5250001,3.1500001
201404,South East,3.4689829,3.8499999,3.5999999,3.0999999
201405,South East,3.4708474,3.8499999,3.5999999,3.0999999
201406,South East,3.4634483,3.8499999,3.5749998,3.1400001
201407,South East,3.4750876,3.8499999,3.55,3.1500001
201408,South East,3.4587932,3.8499999,3.5749998,3.1500001
201409,South East,3.4673214,3.8499999,3.5749998,3.1500001
201410,South East,3.4789655,3.8499999,3.5999999,3.1500001
201411,South East,3.4882457,3.8399999,3.5999999,3.2
201412,South East,3.4851725,3.8,3.5999999,3.2
201501,South East,3.4950876,3.8499999,3.5999999,3.2
201502,South East,3.48,3.8499999,3.5999999,3.2
201503,South East,3.5005171,3.8499999,3.5999999,3.2
201504,South East,3.4991229,3.8900001,3.5999999,3.2
201505,South East,3.5284483,3.8900001,3.5999999,3.2
201506,South East,3.5260344,3.9000001,3.5999999,3.2
201507,South East,3.5257628,3.9000001,3.5999999,3.25
201508,South East,3.530339,3.9000001,3.6500001,3.25
201509,South East,3.5121052,3.9000001,3.5999999,3.25
201510,South East,3.5491378,3.9000001,3.625,3.25
201511,South East,3.5677967,3.95,3.6500001,3.25
201512,South East,3.5552542,3.95,3.6500001,3.25
201601,South East,3.5543859,3.9000001,3.6500001,3.29
201602,South East,3.5092454,3.9000001,3.5999999,3.2
201603,South East,3.4805262,3.9000001,3.5999999,3.2
201604,South East,3.5040679,3.95,3.5999999,3.25
201605,South East,3.5066102,3.95,3.5999999,3.25
201606,South East,3.5098333,3.9250002,3.5999999,3.2249999
201607,South East,3.4964406,3.95,3.5999999,3.2
201608,South East,3.5170689,3.9000001,3.5999999,3.25
201609,South East,3.5541379,3.95,3.5999999,3.25
201610,South East,3.5419643,3.9000001,3.5999999,3.3
201611,South East,3.5523729,3.95,3.5999999,3.3
201612,South East,3.5368965,3.95,3.5999999,3.3
201701,South East,3.5557628,3.95,3.5999999,3.3
201702,South East,3.5210714,3.9000001,3.5999999,3.25
201703,South East,3.560926,3.9000001,3.6750002,3.3
201704,South East,3.6053448,4,3.7249999,3.3
201705,South East,3.6338983,4,3.75,3.3499999
201706,South East,3.6475,4,3.8,3.375
201707,South East,3.6583333,4,3.8,3.375
201708,South East,3.6567798,4,3.8,3.3499999
201709,South East,3.6688333,4.0500002,3.8,3.375
201710,South East,3.6835594,4.0999999,3.8,3.4000001
201711,South East,3.6798277,4,3.8,3.4000001
201712,South East,3.7120001,4.1750002,3.8,3.4000001
201801,South East,3.7157629,4.1999998,3.8,3.4000001
201802,South East,3.6840351,4.1500001,3.75,3.4000001
201803,South East,3.6900001,4.1999998,3.75,3.4000001
201804,South East,3.7055357,4.1999998,3.75,3.375
201805,South East,3.7247369,4.1999998,3.8,3.45
201806,South East,3.6905172,4.0999999,3.7750001,3.3499999
201807,South East,3.701695,4.1999998,3.8,3.3499999
201808,South East,3.684,4.1499996,3.7750001,3.3249998
201809,South East,3.6854239,4.1999998,3.75,3.3
201810,South East,3.6665001,4.1499996,3.7249999,3.3
201811,South East,3.6765001,4.1499996,3.7249999,3.3249998
201812,South East,3.6831667,4.1499996,3.7249999,3.3249998
201901,South East,3.6831667,4.1499996,3.7249999,3.3249998
201902,South East,3.6289475,4.0999999,3.75,3.0899999
201903,South East,3.6429825,4.0999999,3.8,2.95
201904,South East,3.6864407,4.1999998,3.95,2.95
201905,South East,3.6618645,4.1999998,3.95,2.95
201906,South East,3.6637931,4.25,3.95,2.95
201907,South East,3.7044828,4.3000002,3.95,2.95
201908,South East,3.7050848,4.3000002,3.95,2.95
201909,South East,3.6798246,4.1999998,3.95,2.95
201910,South East,3.6534483,4.1999998,3.95,2.95
201911,South East,3.6551723,4.1999998,3.95,2.95
201912,South East,3.6563637,4.1999998,3.95,2.95
202001,South East,3.7017241,4.25,3.9749999,2.95
202002,South East,3.7167857,4.2249999,3.9749999,3.1500001
202003,South East,3.6809435,4.1500001,3.95,3.25
202007,South East,3.4984,4.0999999,3.3499999,2.8900001
202008,South East,3.6895454,4.25,3.95,2.8900001
202009,South East,3.6956251,4.2750001,3.9749999,2.8900001
202010,South East,3.7158492,4.3000002,4,3.05
202012,South East,3.6307144,4.25,3.75,2.9200001
202105,South East,3.71,4.5500002,4.25,2.6900001
202106,South East,3.7856522,4.5500002,4.4000001,2.8
202107,South East,3.7226088,4.4000001,3.99,2.8
202108,South East,3.7470212,4.4499998,3.98,2.8900001
202109,South East,3.8011112,4.4499998,4,3.0999999
202110,South East,3.8481481,4.5500002,4,3.1900001
202111,South East,3.892807,4.5999999,4,3.1900001
202112,South East,3.9081481,4.5999999,4.125,3.1900001
202201,South East,3.9486275,4.5999999,4.1999998,3.3499999
202202,South East,3.949434,4.5999999,4.1999998,3.3499999
202203,South East,4.0137501,4.6750002,4.2249999,3.29
202204,South East,3.9975927,4.5999999,4.2250004,3.29
202205,South East,4.1098146,4.6999998,4.3500004,3.4000001
202206,South East,4.1005769,4.8249998,4.3500004,3.345
202207,South East,4.0515094,4.8000002,4.3000002,3.29
202208,South East,4.0882144,4.8249998,4.4499998,3.3199999
202209,South East,4.1089091,4.8499999,4.5,3.3499999
202210,South East,4.1707273,4.9499998,4.5,3.3499999
200302,South West,2.1602631,2.3,2.2,2.0999999
200303,South West,2.1575611,2.25,2.2,2.0999999
200304,South West,2.2102273,2.3,2.2,2.1400001
200305,South West,2.2176087,2.3499999,2.24,2.1500001
200306,South West,2.2378724,2.3499999,2.25,2.1600001
200307,South West,2.2278724,2.3499999,2.25,2.1600001
200308,South West,2.2145653,2.3499999,2.24,2.1600001
200309,South West,2.2102175,2.3,2.24,2.1600001
200310,South West,2.2145653,2.3,2.24,2.1600001
200311,South West,2.2457778,2.3499999,2.25,2.1600001
200312,South West,2.2347827,2.3499999,2.25,2.1600001
200401,South West,2.2061703,2.3,2.25,2.1300001
200402,South West,2.1731915,2.3,2.2,2.0999999
200403,South West,2.2204349,2.3499999,2.26,2.1600001
200404,South West,2.241591,2.375,2.2849998,2.2
200405,South West,2.241915,2.4000001,2.3,2.2
200406,South West,2.2570212,2.4000001,2.3,2.2
200407,South West,2.26,2.4000001,2.3,2.2
200408,South West,2.25,2.4000001,2.3,2.2
200409,South West,2.2634783,2.4000001,2.3,2.2
200410,South West,2.2680435,2.4000001,2.3,2.2
200411,South West,2.2653334,2.4000001,2.3,2.2
200412,South West,2.265532,2.4000001,2.3,2.2
200501,South West,2.2676597,2.4000001,2.3,2.2
200502,South West,2.2218182,2.4000001,2.23,2.1600001
200503,South West,2.2502222,2.4000001,2.3,2.1800001
200504,South West,2.2772918,2.4100001,2.3,2.2
200505,South West,2.2720454,2.4000001,2.28,2.1750002
200506,South West,2.2941303,2.45,2.3,2.25
200507,South West,2.2930434,2.45,2.3,2.25
200508,South West,2.3011112,2.5,2.3099999,2.25
200509,South West,2.3,2.46,2.3199999,2.25
200510,South West,2.3084784,2.5,2.3150001,2.25
200511,South West,2.3163829,2.5,2.3499999,2.25
200512,South West,2.3227084,2.5,2.385,2.25
200601,South West,2.3175557,2.5,2.3699999,2.25
200602,South West,2.3563044,2.5,2.4000001,2.3
200603,South West,2.3788888,2.5,2.4000001,2.3
200604,South West,2.3953488,2.55,2.4000001,2.3
200605,South West,2.4152174,2.55,2.45,2.3499999
200606,South West,2.4300001,2.5999999,2.45,2.3699999
200607,South West,2.4432559,2.5999999,2.45,2.4000001
200608,South West,2.4344444,2.5999999,2.45,2.4000001
200609,South West,2.4202127,2.5999999,2.45,2.3699999
200610,South West,2.4202127,2.5999999,2.45,2.4000001
200611,South West,2.4433334,2.5999999,2.5,2.4000001
200612,South West,2.4329786,2.5999999,2.5,2.4000001
200701,South West,2.4340425,2.5999999,2.5,2.4000001
200702,South West,2.4400001,2.5999999,2.5,2.4000001
200703,South West,2.4691112,2.5999999,2.5,2.4000001
200704,South West,2.5002325,2.7,2.55,2.4000001
200705,South West,2.511915,2.7,2.55,2.45
200706,South West,2.53,2.7,2.5999999,2.45
200707,South West,2.5161703,2.7,2.5999999,2.45
200708,South West,2.5161703,2.7,2.5999999,2.45
200709,South West,2.5179167,2.7,2.5999999,2.46
200710,South West,2.5225532,2.7,2.5999999,2.45
200711,South West,2.5314584,2.7,2.5999999,2.46
200712,South West,2.5476596,2.7,2.5999999,2.45
200801,South West,2.5376596,2.7,2.5999999,2.47
200802,South West,2.5662501,2.7,2.5999999,2.5
200803,South West,2.577826,2.75,2.5999999,2.5
200804,South West,2.6495454,2.8499999,2.7,2.5250001
200805,South West,2.6771111,2.8499999,2.75,2.55
200806,South West,2.6630435,2.8800001,2.7249999,2.5
200807,South West,2.6663043,2.8800001,2.75,2.5
200808,South West,2.6597826,2.8499999,2.7249999,2.5
200809,South West,2.6647825,2.8499999,2.75,2.5
200810,South West,2.6672339,2.8499999,2.75,2.55
200811,South West,2.6757448,2.8499999,2.8,2.55
200812,South West,2.692766,2.9000001,2.75,2.5999999
200901,South West,2.6888888,2.9000001,2.75,2.5999999
200902,South West,2.6988888,2.9000001,2.8,2.5999999
200903,South West,2.7385106,2.95,2.8,2.5999999
200904,South West,2.7368889,2.95,2.8,2.6500001
200905,South West,2.7606523,2.96,2.8249998,2.6500001
200906,South West,2.7595654,3,2.8499999,2.6500001
200907,South West,2.7587235,3,2.8499999,2.6500001
200908,South West,2.7651064,3,2.8499999,2.6500001
200909,South West,2.7565958,3,2.8499999,2.5
200910,South West,2.7478261,2.96,2.8499999,2.5
200911,South West,2.7597826,3,2.875,2.5
200912,South West,2.7652173,3,2.875,2.5
201001,South West,2.7856522,3,2.9000001,2.55
201002,South West,2.8719444,3.0999999,2.95,2.75
201003,South West,2.8818183,3.0999999,2.95,2.75
201004,South West,2.9164445,3.2,2.95,2.8
201005,South West,2.9264445,3.2,3,2.8
201006,South West,2.9204445,3.2,3,2.8
201007,South West,2.9121277,3.2,3,2.77
201008,South West,2.9306521,3.2,3,2.8
201009,South West,2.9214892,3.2,3,2.77
201010,South West,2.9263043,3.2,3,2.77
201011,South West,2.9563043,3.2,3,2.77
201012,South West,2.9664445,3.2,3,2.8499999
201101,South West,3.0395455,3.3,3.0749998,2.885
201102,South West,3.0760975,3.3,3.0999999,2.9000001
201103,South West,3.0492857,3.3,3.0999999,2.9000001
201104,South West,3.0992856,3.4000001,3.0999999,2.9000001
201105,South West,3.1023257,3.4000001,3.0999999,2.9000001
201106,South West,3.114186,3.4000001,3.0999999,2.9000001
201107,South West,3.12275,3.4000001,3.0999999,2.9749999
201108,South West,3.1027777,3.4000001,3.0999999,2.9000001
201109,South West,3.13025,3.4000001,3.0999999,2.9749999
201110,South West,3.0542858,3.3499999,3.0999999,2.9000001
201111,South West,3.0580952,3.3,3.0749998,2.9000001
201112,South West,3.0906818,3.4000001,3.0999999,2.95
201201,South West,3.0834885,3.4000001,3.0999999,2.95
201202,South West,3.1827273,3.5,3.25,3
201203,South West,3.1943479,3.5,3.3,3
201204,South West,3.2617779,3.5,3.3,3.0999999
201205,South West,3.2646511,3.5,3.3,3.0999999
201206,South West,3.2662222,3.5,3.3,3.0999999
201207,South West,3.2669566,3.5,3.3,3.0999999
201208,South West,3.2713044,3.5,3.3,3.0999999
201209,South West,3.2713044,3.5,3.3,3.0999999
201210,South West,3.2851112,3.5,3.3,3.0999999
201211,South West,3.3106666,3.5,3.3499999,3.0999999
201212,South West,3.3245454,3.55,3.4000001,3.0999999
201301,South West,3.3307142,3.55,3.4000001,3.0999999
201302,South West,3.3175001,3.55,3.375,3.0999999
201303,South West,3.3322728,3.5999999,3.4000001,3.0999999
201304,South West,3.358,3.5999999,3.4000001,3.1900001
201305,South West,3.3893182,3.5999999,3.4450002,3.2
201306,South West,3.3972094,3.5999999,3.45,3.2
201307,South West,3.4035714,3.5999999,3.4749999,3.2
201308,South West,3.4020929,3.5999999,3.45,3.2
201309,South West,3.4009302,3.5999999,3.45,3.2
201310,South West,3.3948836,3.5999999,3.45,3.2
201311,South West,3.4074419,3.5999999,3.5,3.2
201312,South West,3.3991303,3.6400001,3.4250002,3.2
201401,South West,3.3909302,3.6400001,3.4000001,3.2
201402,South West,3.3967648,3.6400001,3.4250002,3.2
201403,South West,3.3822858,3.6400001,3.45,3.2
201404,South West,3.3825715,3.6400001,3.45,3.2
201405,South West,3.4059999,3.6500001,3.5,3.2
201406,South West,3.4000001,3.6400001,3.5,3.2
201407,South West,3.4172223,3.645,3.5,3.2
201408,South West,3.4200001,3.6750002,3.5,3.2
201409,South West,3.393889,3.645,3.5,3.2
201410,South West,3.4211111,3.645,3.5,3.2
201411,South West,3.4252777,3.6500001,3.5,3.2
201412,South West,3.4302778,3.7,3.5,3.2
201501,South West,3.4209092,3.6500001,3.5,3.2
201502,South West,3.408788,3.6500001,3.5,3.2
201503,South West,3.4136364,3.75,3.5,3.2
201504,South West,3.419394,3.75,3.5,3.2
201505,South West,3.4276471,3.75,3.5,3.25
201506,South West,3.4618182,3.75,3.5999999,3.29
201507,South West,3.4411428,3.75,3.5,3.25
201508,South West,3.4425714,3.75,3.5,3.25
201509,South West,3.4482858,3.75,3.5,3.25
201510,South West,3.448611,3.75,3.5,3.25
201511,South West,3.4541667,3.75,3.5,3.25
201512,South West,3.4834285,3.8,3.5,3.29
201601,South West,3.4802856,3.8,3.5,3.25
201602,South West,3.5021212,3.8399999,3.5,3.25
201603,South West,3.5032353,3.8399999,3.55,3.2
201604,South West,3.527353,3.8399999,3.55,3.25
201605,South West,3.5250001,3.8399999,3.55,3.2
201606,South West,3.5282352,3.8399999,3.55,3.2
201607,South West,3.5382352,3.9000001,3.5749998,3.2
201608,South West,3.5341177,3.9000001,3.5250001,3.2
201609,South West,3.5448573,3.9000001,3.55,3.25
201610,South West,3.5408571,3.9000001,3.55,3.25
201611,South West,3.5494285,3.95,3.55,3.25
201612,South West,3.5537143,3.95,3.5999999,3.25
201701,South West,3.5582354,3.95,3.5999999,3.25
201702,South West,3.5579412,3.9000001,3.6500001,3.25
201703,South West,3.5825,3.9250002,3.7750001,3.2449999
201704,South West,3.6387501,3.95,3.8,3.2950001
201705,South West,3.6269696,3.95,3.8,3.3
201706,South West,3.6512122,3.95,3.8499999,3.3499999
201707,South West,3.6542425,3.95,3.8499999,3.3499999
201708,South West,3.6542425,4,3.8499999,3.3499999
201709,South West,3.6578789,4,3.8499999,3.3499999
201710,South West,3.6760607,4,3.8499999,3.3900001
201711,South West,3.6760607,4,3.8499999,3.3900001
201712,South West,3.6715152,4,3.8499999,3.3900001
201801,South West,3.6681819,4,3.8499999,3.4000001
201802,South West,3.6063635,3.95,3.7,3.3
201803,South West,3.6354547,3.95,3.7,3.3900001
201804,South West,3.6346874,3.9749999,3.7449999,3.395
201805,South West,3.6333334,4,3.79,3.3900001
201806,South West,3.6529412,4,3.7950001,3.3900001
201807,South West,3.6602941,4,3.7950001,3.3900001
201808,South West,3.6720588,4,3.75,3.3900001
201809,South West,3.6781251,4,3.7950001,3.395
201810,South West,3.639394,3.95,3.79,3.3900001
201811,South West,3.6690626,4,3.7950001,3.395
201812,South West,3.6575758,4,3.79,3.4000001
201901,South West,3.6624999,4.0500002,3.8,3.4000001
201902,South West,3.6330304,4,3.8,3.4000001
201903,South West,3.6439395,4,3.8,3.4000001
201904,South West,3.672353,4.0999999,3.8499999,3.4000001
201905,South West,3.6694117,4.0999999,3.8499999,3.4000001
201906,South West,3.7117143,4.0999999,3.9000001,3.4000001
201907,South West,3.7149999,4.0999999,3.9250002,3.4000001
